,Date,Action,Ticker,Quantity,Price,Cash
74,2017-10-11 00:00:00-04:00,BUY,GOOGL,6619,50.10087966918945,598894.0456204414
75,2018-02-15 00:00:00-05:00,SELL,AAPL,9382,40.86201095581055,982261.432407856
76,2018-03-05 00:00:00-05:00,BUY,AAPL,8704,41.76668167114258,618724.235142231
77,2018-04-04 00:00:00-04:00,SELL,GOOGL,6619,51.299537658691406,958275.8749051094
78,2018-04-11 00:00:00-04:00,SELL,AAPL,8704,40.73208236694336,1312807.9198269844
79,2018-05-07 00:00:00-04:00,BUY,AAPL,8232,43.73667907714844,952767.5776638985
80,2018-06-04 00:00:00-04:00,BUY,GOOGL,6422,57.443763732910156,583863.7269711494
81,2018-10-09 00:00:00-04:00,SELL,GOOGL,6422,57.05168533325195,950249.6501812935
82,2018-11-06 00:00:00-05:00,SELL,MSFT,5432,101.29698181152344,1500494.8553814888
83,2018-11-08 00:00:00-05:00,BUY,MSFT,3635,105.0866928100586,1118504.7270169258
84,2018-11-12 00:00:00-05:00,SELL,MSFT,3635,100.4976806640625,1483813.796230793
85,2018-11-15 00:00:00-05:00,SELL,AAPL,8232,45.7054443359375,1860061.0140042305
86,2019-02-06 00:00:00-05:00,BUY,GOOGL,6649,55.941707611083984,1488104.600098133
87,2019-02-22 00:00:00-05:00,BUY,MSFT,3530,105.2515869140625,1116566.4982914925
88,2019-03-15 00:00:00-04:00,BUY,AAPL,8509,44.63288116455078,736785.3124623299
89,2019-05-30 00:00:00-04:00,SELL,GOOGL,6649,55.86797332763672,1108251.4671177864
90,2019-06-14 00:00:00-04:00,SELL,AAPL,8509,46.398399353027344,1503055.447212696
91,2019-06-19 00:00:00-04:00,BUY,AAPL,8225,47.633338928222656,1111271.2345280647
92,2019-08-02 00:00:00-04:00,BUY,GOOGL,6628,59.599945068359375,716242.7986149788
