,Date,Action,Ticker,Quantity,Price,Cash
25,2011-08-26 00:00:00-04:00,SELL,AMZN,324,9.963500022888184,14013.539047271013
26,2011-09-07 00:00:00-04:00,BUY,AMZN,254,10.994999885559082,11220.809076339006
27,2011-09-09 00:00:00-04:00,BUY,MSFT,137,20.196048736572266,8453.950399428606
28,2011-09-20 00:00:00-04:00,BUY,CSCO,257,11.110960006713867,5598.433677703142
29,2011-10-06 00:00:00-04:00,BUY,INTC,187,15.09106159210205,2776.4051599800587
30,2011-10-20 00:00:00-04:00,BUY,GOOGL,190,14.553597450256348,11.221644431352615
31,2011-10-21 00:00:00-04:00,BUY,TSLA,6,1.8686670064926147,0.00964239239692688
32,2011-11-18 00:00:00-05:00,SELL,AMZN,254,9.857000350952148,2503.6877315342426
33,2011-11-25 00:00:00-05:00,SELL,MSFT,137,19.209779739379883,5135.427555829287
34,2011-12-23 00:00:00-05:00,BUY,AAPL,238,12.15099811553955,2243.4900043308735
35,2012-01-03 00:00:00-05:00,BUY,MSFT,106,21.162368774414062,0.2789142429828644
36,2012-01-12 00:00:00-05:00,SELL,TSLA,6,1.8833329677581787,11.578912049531937
37,2012-02-01 00:00:00-05:00,BUY,NVDA,33,0.3423021137714386,0.2829422950744629
38,2012-02-15 00:00:00-05:00,SELL,GOOGL,190,15.099417686462402,2869.172302722931
39,2012-02-24 00:00:00-05:00,BUY,GOOGL,188,15.207633972167969,10.137115955352783
40,2012-03-26 00:00:00-04:00,SELL,NVDA,33,0.3374873101711273,21.274197190999985
41,2012-03-29 00:00:00-04:00,BUY,AMZN,2,10.230500221252441,0.8131967484951019
42,2012-05-01 00:00:00-04:00,SELL,GOOGL,188,15.071242332458496,2834.2067552506924
43,2012-05-10 00:00:00-04:00,SELL,CSCO,257,11.424880027770996,5770.400922387838
44,2012-05-24 00:00:00-04:00,SELL,MSFT,106,23.283649444580078,8238.467763513327
45,2012-05-30 00:00:00-04:00,SELL,INTC,187,18.334918975830078,11667.097611993551
46,2012-08-06 00:00:00-04:00,BUY,GOOGL,201,16.028484344482422,8445.372258752584
47,2012-08-09 00:00:00-04:00,BUY,NVDA,9581,0.3372580409049988,5214.102968841791
48,2012-08-23 00:00:00-04:00,BUY,MSFT,135,24.397340774536133,1920.4619642794132
49,2012-08-24 00:00:00-04:00,BUY,CSCO,146,13.110322952270508,6.354813247919083
50,2012-10-12 00:00:00-04:00,SELL,NVDA,9581,0.2895697057247162,2780.722163796425
51,2012-10-17 00:00:00-04:00,SELL,MSFT,135,23.857152938842773,6001.437810540199
52,2012-10-26 00:00:00-04:00,BUY,NFLX,311,9.9399995803833,2910.0979410409927
53,2012-11-02 00:00:00-04:00,SELL,AAPL,238,17.45168113708496,7063.598051667213
54,2012-11-07 00:00:00-05:00,SELL,AMZN,2,11.602999687194824,7086.804051041603
55,2012-11-13 00:00:00-05:00,SELL,CSCO,146,11.590902328491211,8779.07579100132
56,2012-11-19 00:00:00-05:00,BUY,TSLA,1434,2.194667100906372,5631.923168301582
57,2012-11-20 00:00:00-05:00,SELL,GOOGL,201,16.70545768737793,8989.720163464546
58,2012-11-29 00:00:00-05:00,BUY,CSCO,240,13.173502922058105,5828.079462170601
59,2012-12-12 00:00:00-05:00,BUY,AMZN,262,12.588000297546387,2530.0233842134476
60,2012-12-20 00:00:00-05:00,BUY,GOOGL,140,18.011783599853516,8.373680233955383
61,2013-02-20 00:00:00-05:00,BUY,NVDA,29,0.28566911816596985,0.08927580714225769
62,2013-05-01 00:00:00-04:00,SELL,AMZN,262,12.411499977111816,3251.902269810438
63,2013-05-14 00:00:00-04:00,SELL,CSCO,240,14.85877799987793,6818.008989781141
64,2013-05-15 00:00:00-04:00,BUY,CSCO,390,14.816859245300293,1039.433884114027
65,2013-05-31 00:00:00-04:00,BUY,AAPL,75,13.839866638183594,1.443886250257492
66,2013-06-21 00:00:00-04:00,SELL,AAPL,75,12.724932670593262,955.8138365447521
67,2013-08-01 00:00:00-04:00,BUY,AAPL,68,14.053746223449707,0.15909335017204285
68,2013-09-03 00:00:00-04:00,SELL,GOOGL,140,21.45326042175293,3003.615552395582
69,2013-09-12 00:00:00-04:00,SELL,CSCO,390,17.08783531188965,9667.871324032545
70,2013-10-01 00:00:00-04:00,BUY,GOOGL,394,22.117021560668945,953.7648291289806
71,2013-10-08 00:00:00-04:00,SELL,GOOGL,394,21.28594970703125,9340.429013699293
72,2013-10-14 00:00:00-04:00,BUY,MSFT,293,28.63401222229004,950.6634325683117
73,2013-10-21 00:00:00-04:00,BUY,GOOGL,38,25.016921997070312,0.020396679639816284
74,2013-11-19 00:00:00-05:00,SELL,TSLA,1434,8.406000137329102,12054.224593609571
75,2014-01-27 00:00:00-05:00,BUY,TSLA,708,11.307999610900879,4048.160869091749
76,2014-02-06 00:00:00-05:00,BUY,CSCO,252,16.058895111083984,1.3193010985851288
77,2014-02-19 00:00:00-05:00,SELL,AAPL,68,16.843467712402344,1146.6751055419445
78,2014-03-10 00:00:00-04:00,BUY,AAPL,68,16.64130401611328,15.066432446241379
79,2014-03-12 00:00:00-04:00,SELL,AAPL,68,16.819652557373047,1158.8028063476086
80,2014-03-14 00:00:00-04:00,SELL,CSCO,252,15.244889259338379,5000.51489970088
81,2014-04-01 00:00:00-04:00,BUY,CSCO,300,16.635440826416016,9.882651776075363
82,2014-04-08 00:00:00-04:00,SELL,NFLX,311,49.8414306640625,15510.567588299513
83,2014-04-14 00:00:00-04:00,SELL,GOOGL,38,27.16153907775879,16542.706073254347
84,2014-04-29 00:00:00-04:00,BUY,AAPL,445,18.566146850585938,8280.770724743605
85,2014-05-20 00:00:00-04:00,SELL,TSLA,708,13.020000457763672,17498.931048840284
86,2014-06-06 00:00:00-04:00,BUY,NFLX,137,61.4471435546875,9080.672381848097
87,2014-06-19 00:00:00-04:00,BUY,TSLA,558,15.185999870300293,606.8844542205334
88,2014-07-01 00:00:00-04:00,BUY,GOOGL,20,29.467676162719727,17.53093096613884
89,2014-08-01 00:00:00-04:00,SELL,NVDA,29,0.4209293723106384,29.737882763147354
90,2014-08-22 00:00:00-04:00,BUY,AMZN,1,16.579500198364258,13.158382564783096
91,2014-08-27 00:00:00-04:00,BUY,NVDA,28,0.4595974385738373,0.28965428471565247
92,2014-10-03 00:00:00-04:00,SELL,AMZN,1,16.136999130249023,16.426653414964676
93,2014-10-08 00:00:00-04:00,SELL,NVDA,28,0.43641436100006104,28.646255522966385
94,2014-10-13 00:00:00-04:00,SELL,CSCO,300,16.765884399414062,5058.411575347185
95,2014-10-15 00:00:00-04:00,SELL,GOOGL,20,26.938846588134766,5597.18850710988
96,2014-10-16 00:00:00-04:00,SELL,NFLX,137,51.67142868041992,12676.17423632741
97,2014-10-23 00:00:00-04:00,SELL,TSLA,558,15.685999870300293,21428.962163954973
98,2014-11-10 00:00:00-05:00,BUY,NVDA,18584,0.47847864031791687,12536.915112286806
99,2014-11-17 00:00:00-05:00,BUY,INTC,342,26.26993179321289,3552.5984390079975
100,2014-11-18 00:00:00-05:00,BUY,CSCO,182,19.449304580688477,12.825005322694778
101,2015-01-27 00:00:00-05:00,SELL,MSFT,293,36.705169677734375,10767.439720898867
102,2015-02-04 00:00:00-05:00,BUY,NFLX,137,64.10143280029297,1985.54342725873
103,2015-02-05 00:00:00-05:00,BUY,AMZN,106,18.694499969482422,3.926430493593216
104,2015-02-11 00:00:00-05:00,SELL,INTC,342,25.9251766204834,8870.336834698915
105,2015-02-27 00:00:00-05:00,BUY,GOOGL,316,28.029890060424805,12.8915756046772
106,2015-04-13 00:00:00-04:00,SELL,CSCO,182,20.756654739379883,3790.602738171816
107,2015-04-23 00:00:00-04:00,BUY,CSCO,178,21.27594566345215,3.4844100773334503
108,2015-06-01 00:00:00-04:00,SELL,NVDA,18584,0.5417102575302124,10070.6278360188
109,2015-06-17 00:00:00-04:00,SELL,GOOGL,316,27.231285095214844,18675.71392610669
110,2015-06-22 00:00:00-04:00,BUY,NVDA,19259,0.5271872878074646,8522.61395022273
111,2015-06-24 00:00:00-04:00,SELL,NVDA,19259,0.508549153804779,18316.76210334897
112,2015-06-30 00:00:00-04:00,SELL,CSCO,178,20.370899200439453,21942.782161027193
113,2015-07-06 00:00:00-04:00,SELL,AAPL,445,28.28789710998535,34530.896374970675
114,2015-07-15 00:00:00-04:00,BUY,GOOGL,346,29.09253692626953,24464.878598481417
115,2015-08-17 00:00:00-04:00,BUY,CSCO,523,21.55204200744629,13193.160628587008
116,2015-08-18 00:00:00-04:00,BUY,NVDA,19942,0.5610045790672302,2005.6073128283024
117,2015-08-20 00:00:00-04:00,SELL,CSCO,523,20.213911056518555,12577.482795387506
118,2015-09-29 00:00:00-04:00,SELL,NFLX,137,98.3499984741211,26051.432586342096
119,2015-10-08 00:00:00-04:00,BUY,NFLX,92,114.93000030517578,15477.872558265924
120,2015-10-09 00:00:00-04:00,BUY,INTC,420,25.223020553588867,4884.2039257586
121,2015-10-15 00:00:00-04:00,BUY,MSFT,118,41.270912170410156,14.236289650201797
122,2015-11-03 00:00:00-05:00,SELL,NFLX,92,109.73999786376953,10110.316093116999
123,2015-11-04 00:00:00-05:00,BUY,NFLX,88,114.05000305175781,73.91582456231117
124,2015-11-05 00:00:00-05:00,SELL,NFLX,88,113.5,10061.915824562311
125,2015-11-11 00:00:00-05:00,BUY,AAPL,382,26.2976016998291,16.231975227594376
126,2015-12-24 00:00:00-05:00,SELL,AAPL,382,24.467580795288086,9362.847839027643
127,2016-01-25 00:00:00-05:00,SELL,INTC,420,23.393301010131836,19188.034263283014
128,2016-01-29 00:00:00-05:00,SELL,AMZN,106,29.350000381469727,22299.134303718805
129,2016-02-03 00:00:00-05:00,SELL,NVDA,19942,0.6880588531494141,36020.40395322442
130,2016-02-11 00:00:00-05:00,SELL,GOOGL,346,35.190433502197266,48196.293944984674
131,2016-02-11 00:00:00-05:00,SELL,MSFT,118,43.91777801513672,53378.59175077081
132,2016-03-09 00:00:00-05:00,BUY,NVDA,13739,0.7770087122917175,42703.2690525949
133,2016-03-10 00:00:00-05:00,BUY,CSCO,513,20.793922424316406,32035.986848920584
134,2016-03-23 00:00:00-04:00,BUY,TSLA,734,14.838666915893555,21144.405332654715
135,2016-03-28 00:00:00-04:00,BUY,MSFT,230,47.66030502319336,10182.535177320242
136,2016-04-01 00:00:00-04:00,BUY,AAPL,406,25.046667098999023,13.588335126638412
137,2016-05-06 00:00:00-04:00,SELL,MSFT,230,44.856231689453125,10330.521623700857
138,2016-05-10 00:00:00-04:00,SELL,AAPL,406,21.402910232543945,19020.1031781137
139,2016-06-02 00:00:00-04:00,BUY,INTC,446,25.54002571105957,7629.251710981131
140,2016-06-10 00:00:00-04:00,BUY,NFLX,81,93.75,35.5017109811306
141,2016-06-27 00:00:00-04:00,SELL,NFLX,81,85.33000183105469,6947.23185929656
142,2016-06-28 00:00:00-04:00,SELL,TSLA,734,13.452667236328125,16821.489610761404
143,2016-07-22 00:00:00-04:00,BUY,MSFT,236,50.70976638793945,4853.984743207693
144,2016-07-29 00:00:00-04:00,BUY,GOOGL,123,39.4240837097168,4.822446912527084
145,2016-11-10 00:00:00-05:00,SELL,INTC,446,28.165359497070312,12566.572782605886
146,2016-11-23 00:00:00-05:00,SELL,GOOGL,123,38.80931091308594,17340.118024915457
147,2016-11-28 00:00:00-05:00,SELL,CSCO,513,23.330890655517578,29308.864931195974
148,2016-12-20 00:00:00-05:00,BUY,INTC,516,30.377775192260742,13633.932931989431
149,2016-12-29 00:00:00-05:00,BUY,GOOGL,340,39.999000549316406,34.272745221853256
150,2017-01-03 00:00:00-05:00,BUY,TSLA,2,14.465999603271484,5.3407460153102875
151,2017-03-22 00:00:00-04:00,SELL,INTC,516,29.081764221191406,15011.531084150076
152,2017-04-18 00:00:00-04:00,SELL,NVDA,13739,2.448976993560791,48658.025998681784
153,2017-04-27 00:00:00-04:00,BUY,INTC,510,30.775524139404297,32962.50868758559
154,2017-05-12 00:00:00-04:00,BUY,NVDA,5004,3.154392719268799,17177.927520364523
155,2017-06-23 00:00:00-04:00,SELL,INTC,510,28.3206729888916,31621.47074469924
156,2017-07-14 00:00:00-04:00,BUY,AAPL,484,34.79957580566406,14778.476054757833
157,2017-08-10 00:00:00-04:00,BUY,INTC,489,30.160648345947266,29.91901358962059
158,2017-08-23 00:00:00-04:00,SELL,GOOGL,340,46.958770751953125,15995.901069253683
159,2017-09-08 00:00:00-04:00,SELL,INTC,489,29.36781883239746,30356.76447829604
160,2017-09-15 00:00:00-04:00,BUY,INTC,565,30.878366470336914,12910.487422555685
161,2017-09-19 00:00:00-04:00,BUY,CSCO,496,26.01586151123047,6.620112985372543
162,2017-10-18 00:00:00-04:00,SELL,TSLA,2,23.976667404174805,54.57344779372215
163,2018-01-26 00:00:00-05:00,BUY,TSLA,2,22.856666564941406,8.86011466383934
164,2018-02-15 00:00:00-05:00,SELL,AAPL,484,40.86199951171875,19786.067878335714
165,2018-03-05 00:00:00-05:00,BUY,AAPL,473,41.76668930053711,30.423839181661606
166,2018-03-27 00:00:00-04:00,SELL,TSLA,2,18.61199951171875,67.6478382050991
167,2018-04-11 00:00:00-04:00,SELL,AAPL,473,40.732086181640625,19333.924602121115
168,2018-05-07 00:00:00-04:00,BUY,AAPL,442,43.7366828918457,2.3107639253139496
169,2018-07-02 00:00:00-04:00,SELL,CSCO,496,35.113582611083984,17418.64773902297
170,2018-07-11 00:00:00-04:00,SELL,INTC,565,43.52354431152344,42009.45027503371
171,2018-08-17 00:00:00-04:00,BUY,CSCO,628,37.916683197021484,18197.77322730422
172,2018-09-21 00:00:00-04:00,BUY,NFLX,50,361.19000244140625,138.2731052339077
173,2018-09-26 00:00:00-04:00,SELL,NFLX,50,377.8800048828125,19032.273349374533
174,2018-09-27 00:00:00-04:00,BUY,NFLX,49,380.7099914550781,377.4837680757046
175,2018-09-28 00:00:00-04:00,SELL,NFLX,49,374.1300048828125,18709.854007333517
176,2018-10-02 00:00:00-04:00,BUY,NFLX,49,377.1400146484375,229.99328956007957
177,2018-10-10 00:00:00-04:00,SELL,NFLX,49,325.8900146484375,16198.604007333517
178,2018-10-23 00:00:00-04:00,SELL,NVDA,5004,5.476539134979248,43603.205838769674
179,2018-11-06 00:00:00-05:00,SELL,MSFT,236,101.2969970703125,67509.29714736342
180,2018-11-08 00:00:00-05:00,BUY,MSFT,218,105.0866928100586,44600.39811477065
181,2018-11-09 00:00:00-05:00,BUY,TSLA,969,23.367332458496094,21957.452962487936
182,2018-11-12 00:00:00-05:00,SELL,MSFT,218,100.4976577758789,43865.94235762954
183,2018-11-15 00:00:00-05:00,SELL,AAPL,442,45.705440521240234,64067.74706801772
184,2018-11-27 00:00:00-05:00,BUY,INTC,533,41.370059967041016,42017.50510558486
185,2018-12-24 00:00:00-05:00,SELL,CSCO,628,33.521026611328125,63068.70981749892
186,2019-01-03 00:00:00-05:00,SELL,INTC,533,38.28904342651367,83476.76996383071
187,2019-01-09 00:00:00-05:00,BUY,INTC,509,41.31842041015625,62445.69397506118
188,2019-01-28 00:00:00-05:00,BUY,NFLX,60,335.6600036621094,42306.093755334616
189,2019-02-06 00:00:00-05:00,BUY,GOOGL,378,55.941707611083984,21160.12827834487
190,2019-02-06 00:00:00-05:00,SELL,TSLA,969,21.148000717163086,41652.5409732759
191,2019-02-07 00:00:00-05:00,BUY,CSCO,535,39.16468811035156,20699.432834237814
192,2019-02-22 00:00:00-05:00,BUY,MSFT,196,105.25160217285156,70.1188083589077
193,2019-03-15 00:00:00-04:00,BUY,AAPL,1,44.632877349853516,25.485931009054184
194,2019-03-20 00:00:00-04:00,BUY,NVDA,5,4.32936429977417,3.8391095101833344
195,2019-05-17 00:00:00-04:00,SELL,INTC,509,39.116268157958984,19914.019601911306
196,2019-05-29 00:00:00-04:00,SELL,NVDA,5,3.4838480949401855,19931.438842386007
197,2019-05-30 00:00:00-04:00,SELL,GOOGL,378,55.86797332763672,41049.53276023269
198,2019-06-03 00:00:00-04:00,SELL,NFLX,60,336.6300048828125,61247.33305320144
199,2019-06-14 00:00:00-04:00,SELL,AAPL,1,46.39838409423828,61293.731437295675
200,2019-06-19 00:00:00-04:00,BUY,AAPL,470,47.63334655761719,38906.0585552156
201,2019-07-03 00:00:00-04:00,BUY,NFLX,59,381.7200012207031,16384.578483194113
202,2019-07-24 00:00:00-04:00,SELL,NFLX,59,317.94000244140625,35143.03862723708
203,2019-07-25 00:00:00-04:00,BUY,NVDA,5126,4.308956146240234,13055.32942160964
204,2019-07-30 00:00:00-04:00,BUY,TSLA,808,16.150667190551758,5.590331643819809
205,2019-08-12 00:00:00-04:00,SELL,NVDA,5126,3.763937473297119,19299.533819764853
206,2019-08-14 00:00:00-04:00,SELL,CSCO,535,42.9820556640625,42294.93360003829
207,2019-08-16 00:00:00-04:00,SELL,TSLA,808,14.662667274475098,54142.36875781417
208,2019-09-05 00:00:00-04:00,BUY,NVDA,4677,4.471441745758057,33229.43571290374
209,2019-09-12 00:00:00-04:00,BUY,INTC,454,46.503753662109375,12116.731550306082
210,2019-09-16 00:00:00-04:00,BUY,TSLA,748,16.187332153320312,8.607099622488022
